Order_id,branch_id,customer_id,time,payment_method,status_order,installation_order
4639,100,465,2023-12-23 21:23:06,Debit Card,Completed,Yes
4640,100,101,2025-06-26 06:01:02,Debit Card,Completed,Yes
4641,300,2865,2025-05-20 09:45:31,Debit Card,Completed,Yes
4642,100,1416,2023-09-10 02:27:03,Credit Card,Completed,Yes
4643,200,570,2025-07-12 04:30:19,Online,Pending,No
4644,100,632,2025-07-01 15:10:15,Credit Card,Pending,No
4645,300,2987,2025-02-25 09:03:32,Online,Completed,Yes
4646,200,1356,2025-07-02 18:29:47,Debit Card,Completed,Yes
4647,100,48,2024-09-05 11:19:10,Cash,Completed,No
4648,100,1225,2025-07-07 15:02:39,Cash,Completed,Yes
4649,300,1365,2025-04-13 01:16:15,Cash,Pending,Yes
4650,200,986,2025-01-10 17:47:40,Debit Card,Completed,No
4651,300,2215,2024-10-12 23:57:04,Debit Card,Completed,Yes
4652,200,1838,2024-08-21 08:31:58,Online,Completed,Yes
4653,200,2127,2025-06-22 03:30:02,Cash,Pending,Yes
4654,300,1453,2025-04-08 22:21:02,Online,Completed,Yes
4655,100,1037,2023-11-09 13:48:11,Debit Card,Pending,Yes
4656,100,1432,2024-03-02 04:18:18,Debit Card,Completed,No
4657,100,1773,2025-02-22 14:10:59,Online,Completed,No
4658,300,593,2025-02-18 02:05:06,Online,Pending,No
4659,100,2353,2024-06-10 11:18:29,Credit Card,Pending,No
4660,300,1372,2025-07-08 17:39:32,Debit Card,Completed,No
4661,300,367,2024-12-28 12:55:55,Cash,Completed,Yes
4662,200,681,2022-07-15 00:09:57,Online,Completed,No
4663,300,2625,2025-01-28 17:10:26,Cash,Completed,No
4664,300,415,2025-07-14 20:41:48,Cash,Completed,No
4665,200,1309,2024-03-22 22:22:05,Cash,Completed,Yes
4666,100,2376,2025-05-26 10:50:15,Online,Pending,No
4667,100,1706,2024-12-03 08:24:10,Cash,Completed,No
4668,200,582,2024-06-17 05:14:26,Cash,Completed,No
4669,300,1868,2025-06-17 13:53:49,Cash,Completed,No
4670,300,1893,2025-05-26 04:38:48,Credit Card,Completed,No
4671,200,393,2024-02-12 23:34:29,Online,Completed,Yes
4672,300,2894,2024-03-10 08:38:42,Debit Card,Completed,No
4673,100,654,2024-08-03 10:31:03,Online,Completed,No
4674,200,1209,2025-06-29 10:08:52,Credit Card,Pending,Yes
4675,200,1728,2024-06-10 04:50:35,Online,Completed,No
4676,100,2374,2025-07-04 00:06:28,Online,Completed,Yes
4677,200,1337,2025-06-29 11:25:37,Cash,Pending,No
4678,100,2711,2024-09-07 17:56:44,Cash,Completed,Yes
4679,100,670,2023-05-12 15:45:51,Online,Completed,Yes
4680,100,2781,2025-04-12 22:09:06,Cash,Completed,No
4681,200,956,2024-05-24 00:28:34,Credit Card,Completed,Yes
4682,300,1243,2025-06-26 12:25:34,Debit Card,Completed,No
4683,300,2383,2024-11-12 21:17:35,Credit Card,Completed,No
4684,200,1153,2024-08-11 01:52:09,Credit Card,Pending,No
4685,100,1085,2025-07-01 23:54:33,Credit Card,Completed,Yes
4686,200,274,2023-04-09 13:00:58,Cash,Completed,Yes
4687,100,1124,2025-02-05 16:04:10,Credit Card,Completed,Yes
4688,200,2544,2025-03-31 09:17:06,Debit Card,Completed,No
4689,300,766,2025-04-13 09:45:02,Cash,Completed,Yes
4690,100,1904,2025-05-23 09:29:44,Online,Completed,No
4691,300,2394,2025-05-02 04:19:57,Cash,Completed,No
4692,300,1027,2025-02-24 04:42:30,Online,Completed,Yes
4693,300,2261,2025-04-15 19:01:40,Debit Card,Completed,No
4694,300,754,2025-04-11 15:40:30,Online,Completed,No
4695,300,262,2025-05-14 14:08:07,Credit Card,Completed,No
4696,100,861,2025-05-01 17:59:38,Credit Card,Completed,Yes
4697,100,673,2025-06-29 11:30:57,Credit Card,Completed,Yes
4698,200,2345,2024-12-20 06:37:11,Cash,Pending,Yes
4699,300,1658,2025-04-21 00:14:49,Cash,Completed,Yes
4700,100,1073,2024-01-23 03:33:27,Cash,Completed,Yes
4701,100,1772,2024-08-07 18:54:16,Online,Pending,Yes
4702,300,1206,2025-02-15 07:25:31,Credit Card,Completed,Yes
4703,300,381,2025-07-03 20:55:23,Credit Card,Completed,No
4704,300,1753,2025-07-10 07:54:49,Cash,Pending,Yes
4705,100,1184,2024-04-01 09:22:03,Debit Card,Completed,Yes
4706,100,955,2025-02-22 05:30:37,Online,Completed,Yes
4707,300,681,2025-06-02 14:39:38,Online,Pending,Yes
4708,200,2832,2024-06-09 23:08:29,Cash,Completed,Yes
4709,300,2991,2024-10-12 08:03:39,Credit Card,Completed,No
4710,200,680,2025-06-27 13:04:45,Cash,Completed,No
4711,200,959,2024-01-20 03:31:22,Cash,Completed,Yes
4712,300,730,2024-09-06 12:52:59,Credit Card,Completed,No
4713,200,1269,2023-07-14 08:39:20,Credit Card,Pending,No
4714,300,1935,2025-02-13 15:33:24,Debit Card,Completed,No
4715,200,2438,2023-12-09 15:54:59,Debit Card,Completed,Yes
4716,100,256,2024-12-15 21:46:36,Debit Card,Completed,No
4717,300,1008,2025-03-10 02:24:34,Cash,Completed,No
4718,100,2952,2024-11-18 23:08:03,Online,Completed,Yes
4719,200,801,2025-05-15 12:38:42,Cash,Completed,Yes
4720,200,314,2025-04-25 08:49:24,Credit Card,Completed,Yes
4721,300,1580,2025-06-12 11:38:35,Credit Card,Pending,No
4722,100,938,2025-04-13 09:01:41,Cash,Completed,No
4723,100,2700,2023-08-20 17:18:58,Debit Card,Completed,No
4724,200,42,2025-05-24 17:17:26,Cash,Completed,Yes
4725,300,1968,2024-08-09 07:17:11,Cash,Pending,No
4726,300,671,2025-06-25 17:11:36,Debit Card,Completed,No
4727,100,484,2023-06-01 15:37:32,Debit Card,Completed,Yes
4728,300,1218,2024-11-23 22:43:29,Online,Completed,Yes
4729,100,957,2025-06-10 06:59:25,Online,Completed,No
4730,200,913,2025-04-20 08:03:05,Online,Pending,Yes
4731,300,1342,2024-10-23 22:06:22,Credit Card,Completed,No
4732,300,2240,2024-06-01 00:43:42,Cash,Completed,No
4733,200,2567,2025-04-17 05:33:34,Debit Card,Completed,Yes
4734,200,762,2024-05-01 12:10:34,Debit Card,Completed,Yes
4735,300,1865,2025-05-06 14:12:08,Debit Card,Completed,Yes
4736,200,151,2023-01-26 09:09:21,Online,Completed,Yes
4737,100,1609,2023-12-08 00:53:26,Cash,Completed,Yes
4738,300,2003,2025-01-10 15:08:09,Debit Card,Completed,Yes
4739,200,2253,2024-09-10 05:11:41,Online,Pending,No
4740,300,2632,2025-01-22 18:02:42,Credit Card,Completed,No
4741,100,330,2023-10-12 06:32:41,Online,Completed,No
4742,100,2,2025-07-02 03:02:08,Online,Completed,No
4743,100,1054,2025-02-01 03:51:21,Credit Card,Completed,Yes
4744,300,2037,2024-10-05 12:24:14,Debit Card,Completed,No
4745,200,1649,2024-06-27 00:26:07,Credit Card,Completed,Yes
4746,100,2521,2025-06-09 04:31:27,Debit Card,Completed,No
4747,100,122,2024-08-27 20:36:31,Credit Card,Completed,No
4748,200,1280,2023-07-23 21:31:14,Debit Card,Cancelled,Yes
4749,300,198,2024-10-09 00:43:10,Online,Completed,No
4750,200,1529,2025-07-09 09:53:40,Credit Card,Cancelled,No
4751,100,907,2023-05-24 20:11:21,Debit Card,Completed,No
4752,200,418,2024-10-04 22:36:15,Cash,Pending,No
4753,200,2374,2023-06-19 02:01:29,Credit Card,Pending,Yes
4754,200,1560,2024-04-25 15:07:43,Credit Card,Completed,Yes
4755,200,1797,2025-05-22 09:55:30,Online,Completed,Yes
4756,200,2884,2024-11-10 14:44:22,Cash,Completed,Yes
4757,200,2486,2025-05-07 05:38:33,Credit Card,Completed,No
4758,200,454,2024-10-25 05:56:44,Online,Completed,No
4759,100,1767,2021-12-14 07:06:45,Debit Card,Completed,Yes
4760,300,2279,2024-12-22 16:36:02,Cash,Completed,Yes
4761,200,2028,2023-09-27 01:19:56,Online,Completed,No
4762,200,1754,2023-08-31 06:19:07,Debit Card,Completed,No
4763,300,433,2025-06-07 16:33:29,Debit Card,Completed,No
4764,100,1191,2024-08-05 13:01:36,Online,Completed,Yes
4765,300,1921,2025-02-26 07:13:44,Cash,Completed,Yes
4766,300,1861,2025-04-27 00:32:02,Cash,Completed,No
4767,200,2083,2024-06-05 13:37:09,Debit Card,Cancelled,Yes
4768,200,2176,2025-06-07 19:53:20,Online,Completed,No
4769,300,2842,2025-05-04 02:22:12,Cash,Completed,No
4770,300,8,2025-04-15 04:25:38,Debit Card,Completed,Yes
4771,200,380,2025-05-20 08:59:57,Cash,Pending,No
4772,200,2060,2024-09-13 02:42:53,Credit Card,Pending,Yes
4773,100,1233,2024-08-03 16:03:59,Credit Card,Completed,No
4774,300,1209,2025-05-27 19:22:56,Debit Card,Cancelled,No
4775,200,2424,2024-07-30 12:05:35,Debit Card,Completed,Yes
4776,200,585,2025-05-30 23:48:51,Debit Card,Completed,Yes
4777,300,2473,2025-02-01 13:15:23,Cash,Completed,No
4778,300,1150,2024-08-23 02:54:17,Debit Card,Completed,Yes
4779,300,1402,2025-06-10 08:09:07,Cash,Completed,Yes
4780,200,2766,2025-05-18 05:39:20,Cash,Completed,No
4781,200,2841,2025-01-25 09:36:28,Credit Card,Pending,No
4782,300,2647,2025-05-02 22:50:02,Credit Card,Completed,Yes
4783,300,2941,2025-07-02 03:03:09,Credit Card,Completed,No
4784,100,1687,2025-07-13 05:42:24,Credit Card,Completed,No
4785,100,2054,2024-03-21 02:31:04,Cash,Completed,No
4786,100,3,2025-02-09 22:24:48,Cash,Completed,No
4787,100,1354,2024-10-16 07:50:43,Cash,Completed,No
4788,200,2037,2025-07-06 22:36:33,Credit Card,Completed,Yes
4789,300,1810,2024-03-19 08:45:12,Cash,Completed,No
4790,300,2881,2025-06-23 22:44:00,Credit Card,Completed,No
4791,300,218,2025-05-28 09:58:00,Cash,Completed,Yes
4792,100,1487,2025-06-12 00:29:47,Debit Card,Pending,No
4793,100,504,2025-01-11 06:57:36,Online,Completed,No
4794,300,2493,2025-02-01 00:43:53,Credit Card,Cancelled,No
4795,100,23,2023-10-17 22:56:38,Debit Card,Completed,Yes
4796,100,645,2023-12-23 11:48:58,Cash,Pending,Yes
4797,200,1281,2024-07-19 23:30:37,Debit Card,Completed,No
4798,200,1817,2024-01-14 02:44:08,Credit Card,Completed,Yes
4799,200,2457,2024-02-16 19:44:53,Debit Card,Completed,Yes
4800,100,2617,2025-03-16 19:35:15,Debit Card,Completed,No
4801,100,1099,2024-06-20 14:11:16,Credit Card,Pending,No
4802,100,217,2025-01-25 01:10:45,Credit Card,Completed,Yes
4803,100,2571,2022-09-28 02:30:37,Online,Completed,No
4804,100,85,2023-10-24 00:01:57,Debit Card,Completed,Yes
4805,200,123,2024-08-25 09:56:56,Debit Card,Completed,No
4806,300,2325,2024-11-04 16:00:11,Online,Completed,No
4807,300,1469,2025-06-25 13:56:39,Cash,Completed,Yes
4808,200,2630,2024-06-24 05:37:27,Cash,Completed,No
4809,200,2784,2025-02-13 04:04:58,Credit Card,Completed,No
4810,200,541,2025-06-20 20:57:24,Online,Cancelled,No
4811,200,2267,2024-12-02 15:48:48,Debit Card,Pending,Yes
4812,100,1232,2024-03-29 00:15:21,Credit Card,Cancelled,No
4813,100,700,2024-09-16 02:58:57,Credit Card,Completed,Yes
4814,100,2231,2025-04-13 20:57:25,Online,Completed,Yes
4815,200,1110,2024-05-27 21:23:02,Debit Card,Completed,Yes
4816,100,651,2023-04-12 22:16:20,Credit Card,Pending,Yes
4817,300,1559,2025-05-30 13:00:54,Online,Completed,No
4818,100,1319,2023-01-23 05:03:48,Debit Card,Completed,Yes
4819,200,616,2025-01-25 16:47:13,Credit Card,Completed,No
4820,100,1461,2024-12-27 09:22:18,Cash,Completed,No
4821,200,1735,2024-10-30 19:13:39,Debit Card,Completed,No
4822,100,1395,2024-09-24 06:00:20,Cash,Pending,No
4823,100,225,2023-08-16 13:05:00,Debit Card,Completed,No
4824,300,1261,2024-08-10 00:52:27,Debit Card,Completed,Yes
4825,300,504,2025-06-16 12:52:15,Online,Completed,No
4826,300,932,2024-11-28 18:13:35,Online,Pending,No
4827,300,185,2025-04-17 03:46:09,Online,Completed,No
4828,300,2932,2025-03-04 07:52:00,Online,Completed,Yes
4829,300,1168,2024-01-28 16:43:16,Debit Card,Completed,Yes
4830,200,1398,2025-06-27 04:16:46,Cash,Completed,Yes
4831,200,1257,2025-05-04 20:31:13,Debit Card,Completed,Yes
4832,300,946,2024-11-07 22:49:22,Credit Card,Completed,No
4833,200,2268,2025-07-01 16:23:07,Debit Card,Completed,Yes
4834,200,1241,2025-05-22 09:27:37,Online,Completed,No
4835,100,1211,2025-06-07 15:13:17,Credit Card,Cancelled,No
4836,100,165,2025-07-13 15:28:30,Debit Card,Completed,Yes
4837,300,2013,2024-06-29 20:09:37,Debit Card,Completed,No
4838,100,2887,2024-11-14 02:21:57,Cash,Completed,Yes
4839,200,1590,2025-05-10 21:53:17,Debit Card,Completed,No
4840,200,2239,2023-05-29 02:33:57,Credit Card,Completed,No
4841,300,338,2025-03-26 18:30:31,Online,Pending,No
4842,200,1125,2023-06-02 17:36:23,Debit Card,Completed,Yes
4843,100,1087,2023-05-19 11:12:31,Credit Card,Completed,No
4844,300,977,2025-07-06 05:42:31,Cash,Completed,Yes
4845,200,521,2024-12-31 11:16:56,Cash,Completed,Yes
4846,300,538,2025-04-11 13:13:21,Debit Card,Cancelled,No
4847,100,1594,2025-02-22 00:57:42,Debit Card,Completed,Yes
4848,200,1176,2025-02-22 13:29:59,Cash,Pending,No
4849,300,1058,2025-03-01 11:51:49,Credit Card,Completed,Yes
4850,300,2462,2025-05-29 00:09:00,Credit Card,Completed,Yes
4851,200,812,2025-04-04 15:52:35,Credit Card,Pending,Yes
4852,200,1862,2024-08-15 22:05:49,Credit Card,Pending,Yes
4853,200,1699,2024-06-27 00:16:24,Cash,Completed,No
4854,200,1798,2024-02-22 17:07:14,Debit Card,Completed,No
4855,300,514,2025-07-05 11:22:58,Debit Card,Completed,Yes
4856,300,2757,2025-07-11 21:35:20,Cash,Completed,No
4857,100,530,2024-07-22 12:13:22,Debit Card,Completed,No
4858,200,2048,2024-06-20 11:35:30,Credit Card,Completed,Yes
4859,100,333,2024-12-21 21:04:30,Cash,Completed,No
4860,100,1097,2025-03-21 02:16:03,Debit Card,Completed,No
4861,300,2355,2025-05-25 12:26:14,Credit Card,Completed,No
4862,100,2707,2022-09-19 02:12:09,Credit Card,Completed,Yes
4863,200,1808,2024-07-15 16:12:52,Debit Card,Completed,No
4864,100,1017,2024-08-06 10:08:56,Cash,Completed,Yes
4865,200,2343,2024-01-22 20:48:53,Debit Card,Completed,Yes
4866,300,431,2025-03-23 01:37:37,Credit Card,Completed,Yes
4867,300,2445,2024-09-18 16:54:17,Cash,Completed,Yes
4868,100,981,2025-06-12 09:26:03,Online,Completed,Yes
4869,100,2756,2021-10-04 01:38:48,Debit Card,Pending,No
4870,200,2731,2025-06-07 23:41:44,Credit Card,Pending,No
4871,100,111,2025-07-10 15:37:06,Credit Card,Completed,Yes
4872,100,1437,2025-07-08 14:33:42,Credit Card,Completed,Yes
4873,200,2692,2025-06-24 15:39:31,Credit Card,Cancelled,No
4874,300,1731,2024-10-16 02:03:36,Cash,Completed,No
4875,300,134,2024-11-11 09:43:01,Online,Completed,Yes
4876,200,1446,2023-10-06 12:12:34,Debit Card,Completed,No
4877,200,949,2025-07-07 04:17:12,Credit Card,Pending,No
4878,300,521,2025-03-01 13:32:52,Credit Card,Completed,Yes
4879,100,600,2024-04-19 17:30:25,Cash,Completed,Yes
4880,100,796,2023-08-28 19:09:53,Online,Completed,Yes
4881,300,162,2025-03-06 14:59:27,Online,Completed,Yes
4882,300,1748,2024-10-21 00:44:01,Cash,Completed,Yes
4883,300,290,2024-01-23 05:27:59,Credit Card,Completed,Yes
4884,300,1793,2025-06-02 13:24:57,Online,Completed,Yes
4885,100,1059,2025-02-20 11:29:40,Cash,Completed,No
4886,300,2016,2025-06-15 00:22:31,Cash,Pending,Yes
4887,200,1467,2024-10-18 03:26:34,Credit Card,Completed,Yes
4888,100,1904,2025-02-08 07:48:51,Debit Card,Pending,No
4889,200,2026,2025-06-18 13:39:58,Cash,Completed,No
4890,200,967,2024-10-15 14:29:09,Debit Card,Cancelled,No
4891,100,2907,2025-03-28 06:16:46,Credit Card,Completed,No
4892,200,143,2023-07-30 14:05:36,Cash,Completed,Yes
4893,300,2372,2024-07-21 13:55:38,Debit Card,Completed,Yes
4894,300,1656,2024-04-08 19:34:47,Credit Card,Completed,Yes
4895,100,2962,2024-11-24 06:56:06,Debit Card,Completed,Yes
4896,100,680,2024-09-06 19:47:39,Credit Card,Completed,No
4897,300,104,2025-05-27 06:30:26,Credit Card,Completed,No
4898,200,536,2025-06-20 20:55:40,Online,Completed,No
4899,300,539,2025-06-18 23:25:21,Debit Card,Pending,Yes
4900,100,2108,2025-04-20 01:36:46,Online,Completed,No
4901,200,457,2024-12-06 02:34:06,Debit Card,Completed,No
4902,100,1346,2025-07-13 12:44:36,Credit Card,Completed,No
4903,100,482,2024-08-17 06:16:55,Credit Card,Completed,No
4904,200,520,2024-04-06 17:50:30,Online,Pending,No
4905,300,658,2025-03-10 11:09:07,Cash,Completed,Yes
4906,300,1538,2025-07-14 08:55:44,Credit Card,Completed,Yes
4907,200,1630,2024-06-28 00:17:50,Cash,Completed,Yes
4908,200,174,2025-05-27 00:43:29,Debit Card,Pending,No
4909,100,2597,2022-02-20 17:24:21,Online,Pending,No
4910,200,1614,2024-06-01 00:43:54,Cash,Completed,No
4911,200,360,2023-04-14 11:10:06,Credit Card,Pending,No
4912,300,1494,2024-11-27 04:41:48,Debit Card,Completed,Yes
4913,100,2282,2025-05-24 20:29:26,Online,Completed,No
4914,200,1958,2025-05-27 04:42:30,Debit Card,Completed,Yes
4915,100,77,2024-03-01 02:09:46,Credit Card,Completed,No
4916,100,2365,2024-08-07 13:12:38,Credit Card,Completed,Yes
4917,200,2932,2025-01-15 23:17:20,Cash,Completed,Yes
4918,200,2840,2024-06-25 20:28:39,Debit Card,Completed,No
4919,200,35,2025-02-03 02:00:06,Debit Card,Completed,Yes
4920,100,2757,2025-03-07 23:16:44,Debit Card,Completed,No
4921,100,487,2022-06-11 09:35:54,Debit Card,Completed,Yes
4922,100,1050,2025-03-02 02:48:06,Credit Card,Pending,No
4923,300,706,2025-05-05 16:14:07,Cash,Cancelled,Yes
4924,100,2809,2023-08-15 01:49:15,Cash,Completed,Yes
4925,300,332,2025-05-31 21:16:56,Cash,Completed,Yes
4926,100,2099,2023-05-09 02:14:26,Debit Card,Completed,Yes
4927,200,1865,2025-04-24 01:24:26,Debit Card,Cancelled,No
4928,200,629,2025-05-21 22:57:11,Credit Card,Completed,Yes
4929,300,1966,2025-06-09 00:08:33,Online,Cancelled,No
4930,100,2841,2025-03-05 20:00:49,Cash,Completed,Yes
4931,300,2006,2025-05-26 07:26:12,Debit Card,Completed,No
4932,100,2717,2023-03-28 22:49:39,Cash,Pending,No
4933,200,1232,2025-04-15 03:21:38,Online,Completed,No
4934,200,2607,2023-04-09 11:29:53,Online,Completed,No
4935,100,2871,2024-09-26 14:44:33,Credit Card,Pending,No
4936,300,2899,2025-06-14 15:51:56,Credit Card,Completed,Yes
4937,200,2468,2024-05-20 17:24:09,Online,Completed,Yes
4938,300,687,2025-06-10 10:40:33,Debit Card,Completed,Yes
4939,100,623,2024-11-12 18:16:20,Debit Card,Pending,Yes
4940,300,472,2024-09-15 16:08:03,Credit Card,Completed,No
4941,300,857,2025-02-15 08:09:29,Debit Card,Completed,No
4942,100,1190,2024-02-04 04:16:51,Cash,Pending,Yes
4943,100,1721,2024-05-15 15:04:14,Debit Card,Completed,No
4944,200,956,2024-11-08 12:58:11,Credit Card,Completed,Yes
4945,200,2269,2024-10-19 14:29:32,Debit Card,Completed,No
4946,200,2700,2023-07-31 21:20:23,Online,Completed,Yes
4947,300,1343,2025-07-07 10:20:51,Credit Card,Cancelled,Yes
4948,300,308,2025-07-01 04:27:44,Cash,Completed,No
4949,300,107,2025-06-17 08:25:52,Credit Card,Cancelled,No
4950,100,1741,2024-12-23 13:48:38,Online,Completed,Yes
4951,300,848,2025-07-10 17:27:36,Online,Completed,No
4952,300,2441,2025-06-28 07:40:29,Debit Card,Completed,No
4953,200,2553,2024-06-03 04:48:17,Online,Completed,No
4954,100,1363,2025-04-04 18:14:31,Debit Card,Completed,No
4955,100,1907,2025-05-30 04:22:25,Cash,Completed,Yes
4956,200,1267,2025-03-27 04:52:31,Cash,Completed,Yes
4957,300,1887,2025-03-03 09:45:16,Credit Card,Completed,Yes
4958,300,2728,2025-05-19 03:53:34,Cash,Completed,Yes
4959,100,1907,2025-04-16 10:50:21,Credit Card,Completed,Yes
4960,300,1778,2024-11-04 04:47:57,Cash,Completed,Yes
4961,100,132,2025-06-30 23:52:14,Online,Completed,Yes
4962,300,60,2025-06-06 05:03:44,Online,Completed,No
4963,200,2393,2025-04-13 16:07:37,Cash,Completed,Yes
4964,300,1878,2025-03-11 08:02:50,Online,Completed,Yes
4965,100,948,2023-08-08 03:44:57,Debit Card,Completed,No
4966,300,2423,2025-07-10 08:00:24,Online,Completed,Yes
4967,300,627,2025-06-15 05:36:33,Debit Card,Pending,No
4968,300,965,2025-07-08 10:07:45,Online,Completed,Yes
4969,100,1724,2025-05-24 02:35:28,Online,Completed,Yes
4970,200,549,2025-01-16 16:12:33,Debit Card,Completed,Yes
4971,300,2479,2025-04-13 08:21:33,Online,Completed,Yes
4972,200,1051,2025-04-18 14:40:11,Cash,Completed,No
4973,100,2956,2024-12-25 10:26:32,Debit Card,Completed,No
4974,100,2876,2023-08-06 04:02:26,Credit Card,Completed,Yes
4975,300,2174,2025-01-10 01:47:34,Debit Card,Cancelled,No
4976,200,1417,2023-10-19 14:36:43,Credit Card,Completed,No
4977,100,690,2025-03-05 19:35:14,Debit Card,Pending,Yes
4978,100,2701,2024-05-04 09:53:43,Debit Card,Completed,Yes
4979,100,2106,2022-10-12 05:45:47,Online,Completed,Yes
4980,300,2604,2025-04-26 21:40:15,Cash,Completed,No
4981,200,1642,2024-01-09 07:41:27,Debit Card,Completed,Yes
4982,100,1629,2025-04-05 03:05:06,Cash,Completed,Yes
4983,100,1068,2024-03-30 08:01:04,Debit Card,Completed,Yes
4984,300,1830,2024-09-06 04:05:21,Debit Card,Completed,Yes
4985,100,964,2025-07-06 22:50:15,Online,Pending,No
4986,100,2823,2025-06-17 08:52:55,Debit Card,Pending,Yes
4987,100,192,2024-12-10 09:00:00,Cash,Completed,Yes
4988,200,745,2024-12-15 06:42:56,Debit Card,Pending,Yes
4989,200,2150,2025-07-11 14:59:50,Cash,Completed,Yes
4990,200,1205,2025-04-17 14:02:30,Online,Completed,No
4991,300,963,2025-01-22 01:51:11,Online,Completed,Yes
4992,200,2894,2025-06-16 23:39:05,Online,Completed,No
4993,300,940,2025-04-13 05:21:06,Online,Pending,No
4994,200,315,2024-04-17 10:08:44,Cash,Pending,Yes
4995,300,1330,2025-05-13 15:07:15,Debit Card,Completed,Yes
4996,100,279,2021-05-10 17:38:38,Debit Card,Completed,Yes
4997,300,2544,2024-10-17 04:16:01,Credit Card,Pending,Yes
4998,100,98,2024-07-15 19:22:29,Online,Completed,Yes
4999,200,2727,2025-07-15 12:03:45,Cash,Completed,No
5000,100,2485,2024-08-17 11:55:11,Cash,Completed,Yes
5001,200,1959,2023-07-15 15:40:11,Cash,Cancelled,No
5002,100,602,2024-05-05 13:56:58,Credit Card,Completed,Yes
5003,100,2722,2022-02-16 05:55:34,Credit Card,Cancelled,Yes
